word,synonyms
استطاب,"['اِسْتِمْرَاء', 'اِسْتِهْنَاء']"
أفعم,"['مُمْتَلِئ', 'فَائِض']"
تبحثر,['تَفَرَّقَ']
تهارط,['تَشَاتُم']
انقطع,['خَابَأَمَلُه']
بثبث-الخبر-,"['أَذَاعَه', 'بَثَّه']"
ثقل-عليه الأكل-,['تَخِمَ']
تنمّل,"['تَحَرُّك', 'اِخْتِلاَط']"
تهارج,"['تَوَاثُب', 'تَقَاتُل']"
استشرى,"['تَفَاقَمَ', 'تَعَاظَمَ']"
جنان,"['قَلْب', 'رُوح']"
ستر,"['غَطَّى', 'َأخْفَى']"
قدحة,['سَوَادالعَيْن']
ازداد,['زَادَ']
نزل(على دابته),"['تَرَجَّلَ', 'مَشَىعَلَى رِجْلَيْهِ']"
استحسن,['اِسْتَمْلَحَ']
تماجن,['تَمَازُح']
مستوي (القامة),"['أُمْطيّ', 'طَويلُها']"
جناح,"['إِثْم', 'ذَنْب']"
ستّ,['تَفَرُّق']
دجّل,['كذَّبَ']
ازدان,"['حَسُنَ', 'جَمُلَ']"
ساير,"['جَارَى', 'سَارَ']"
استولى,['اِحْتَلَّ']
شدوّ,['غِنَاء']
حاليّ,"['حَاضِر', 'مَوْجُود']"
باد(الشيء),"['اِنْقَرَضَ', 'اِنْقَطَعَ', 'اِخْتَفَى']"
جوّز,"['سَوَّغَ', 'أَبَاحَ', 'سَمَحَ']"
حسيب,"['أَصِيل', 'شَرِيف']"
تّعب,"['إِرْهَاق', 'إِجْهَاد']"
ندم,"['حَسْرَة', 'تَلَهُّف', 'حُزْن']"
جوّد,['حَسَّنَ']
وصف-المحاسن-,"['شَبَّبَ', 'تَغَزَّلَ']"
هيمان,"['حَرَّان', 'شَدِيدالعَطَش', 'ظَمِئ']"
ندى,"['بُلاَلَة', 'قَلِيل']"
ندي,"['رَطِبَ', 'اِبْتَلَّ']"
انتياط,['بُعْد']
كسب,['رِبْح']
مجدبة,['سَنْهَاء']
تمتم,['عَجَلَ']
اختلاط,"['تَنَمُّل', 'تَحَرُّك']"
حراسة,"['خَفَر', 'حِمَايَة', 'حَيَاء']"
راسب,"['سَاقِط', 'لَئِيم']"
راسخ,"['ثَابِت', 'مُتَمَكِن']"
ماشي,"['سَارِي', 'ذَائِع', 'مُنْتَشِر']"
انجلى(الأمر),['اِنْكَشَفَ']
تواري,"['تَوَرِّي', 'تَسَتُّر', 'تَخَفِّي']"
توارى,"['تَوَرَّى', 'تَسَتَّرَ', 'تَخَفَّى']"
مطمئنّ,"['آمِن', 'وَاثِق']"
أناف,['اِرْتَفَعَ']
أنام,['أَرْقَدَ']
تهتك,['اِبْتِذال']
إخراج-النّفس-,['زَفِير']
أنار,"['بَهَرَ', 'أَدْهَشَ', 'حَيَّرَ']"
أناة,"['حِلْم', 'صَبْر', 'عَقْل']"
أناخ,['أَبْرَكَ الجَمَلَ']
اجتصاص,"['اِجْتِماع', 'تَقارُب']"
حفل-الضّرع-,['اِمْتَلأَلَبَنًا']
كسل,"['تَبَلُّد', 'غَبَاوَة']"
إنحاف,['إِضْعَاف']
استخبار,"['سُؤَال', 'اِسْتِعْطَاء']"
ألب(القوم),"['تَجَمَّعَ', 'تَحَشَّد']"
تثاقل(في حركته),"['بَطُؤَ', 'تَمَهَّلَ', 'تَوَانَى']"
اعتدال,"['تَوَسُّط', 'اِسْتِقَامَة']"
سموّ,"['عُلُوّ', 'رِفْعَة']"
انصباب,"['اِنْهِمَار', 'سَيْل']"
صرف,"['رَدّ', 'مَنْع', 'إِرْجَاع']"
سكت(من الذلّ),"['أَنْبَسَ', 'أَسْرَعَ']"
جذبّ(ها)(به لتقف),['أَكْبَحَالدابة باللِّجامِ']
دعى,"['سَاقَ', 'رغَّبَ']"
دعم,"['أَعَانَ', 'قَوَّى', 'نَصَرَ']"
مطرة-خفيفة-,"['بَغْشَة', 'سَحَابَة']"
خيّر,"['كَرِيم', 'كَثِير الخَير']"
زور,"['كَذِب', 'بَاطِل', 'بُهْتَان']"
وعى,"['أَدْرَكَ', 'فَهِمَ', 'لَحِقَ']"
تصبّر,['تَعَزَّى']
تزوجّ,['تَأَهَّلَالرَجُلُ']
تصبّب,['اِنْحَدَرَ']
زوج,['بَعْل']
تعوّد,['اِعْتَادَ']
فصل(بين الشيئين),"['تَخْلِيص', 'تَنْجِية']"
وعد,"['أَوْعَدَ', 'تَهَدَّدَ']"
إغفال,['إِهْمَال']
ظهر(بعد غياب),"['أَمْحَصَ', 'شُفِيَ']"
انشجاج,"['اِنْشِدَاخ', 'اِنْكِسَار']"
بلالة,"['نَدَى', 'قَلِيل']"
خبوّ,"['خُمُود', 'سُكُون']"
تضادّ,"['تَخَالُّف', 'اِخْتِلاَف']"
ثواء,"['إِقَامَة', 'ثَبَات']"
صامت,['سَاكِت']
مستهلّ,['بِدَايَة']
أوجس(خيفة),['خَافَ']
دعا,"['اِبْتَهَلَ', 'تَضَرَعَ']"
شرب (الغبوق),['اِغْتَبَقَ']
حالة,"['بِيئَة', 'مُحِيط', 'هَيئَة']"
واثق,"['حَازِم', 'شَدِيد']"
امتشاط,['تَسْرِيح الشَعْر']
تدافع,"['اِزْدَحَمَ', 'تَضَايَقَ']"
حظر,"['تَحْرِيم', 'مَنْع']"
ثواب,"['جَزَاء', 'مُكَافَأَة', 'عِقَاب']"
رسوخ,['ثَبَات']
إنافة,['اِرْتِفَاع']
رسوب,"['سُقُوط', 'إِخْفَاق']"
فارغ,"['خَالِي', 'خَاوِي']"
تهجيل,"['تَعْرِيض', 'شَتْم']"
غطاء,['سُتْرَة']
تعس,"['شَقِيّ', 'حَزِين', 'هَالِك']"
ضرب(ه),"['أَوْهَطَه', 'أَضْعَفَه', 'صَرَعَه']"
وديعة,['أَمَانَة']
اتخاذ المال,"['تَمَوُّل', 'اِغْتِنَاء']"
بكم,['خَرِسَ']
بكى,['تَهَنَّفَ']
تعب,"['حَسَرَ', 'كَشَفَ', 'اِنْكَشَفَ']"
فضيل,['أمْزَرُ من الناسِ']
ملآن,"['بَطِين', 'عَظِيمالبَطن']"
توغّن,"['إِصْرَارعَلَى المَعَاصِي', 'إِقْدَام', 'شَجَاعَة']"
توغّم,['غَضِبَ']
استهجان,['اِسْتِقْبَاح']
بكئ,['أَخْفَقَ']
خطّأ,['لَم يَسْتَوْصِب']
تكالف,"['تَعَاوُن', 'تَنَاصُر', 'تَآزُر']"
ذميم,"['زِرِيّ', 'حَقِير']"
ضّم,"['إِلْصَاق', 'جَمْعبغراء أو صمغ']"
تلميح,"['إِشَارَة', 'تَعْرِيض']"
حالك,['شَدِيدالسَّوَاد']
أقذع,"['قَبِيح', 'سَّيِئ']"
اكتظّ(المكان),['اِمْتَلأَبالناسِ']
حظّر,"['حَرَّمَ', 'مَنَعَ']"
رسول,"['بَعِيث', 'مَبْعُوث', 'جَيش']"
امتشال,"['اِنْتِزَاع', 'إِخْرَاج']"
امتشان,"['اِخْتِلاَس', 'اِخْتِطَاف', 'سَرِقَة']"
امتشاق,"['اِنْتِزَاع', 'إِخْرَاج', 'اَخْتِلاَس']"
ضمّد(ه),"['بَلْسَمَالجُرح', 'عَالَجَه']"
ابتلّ,"['رَطِبَ', 'نَدِيَ']"
انخراق,"['اِنْشِقَاق', 'اِنْفِتَاح', 'اِنْصِدَاع']"
ناجي,"['سَالِم', 'بَرِيء', 'مُعَافَى']"
أراث,"['بَطَّأَ', 'أَخَّرَ']"
أكوم,['مُتَرَفِع']
أراد,"['رَغِبَ', 'أَحَبَّ']"
إعلان,"['بَدْح', 'بَوْح', 'إِذَاعَة']"
اصطباح,['فُطُور']
أصلّي,"['تِلاَد', 'قَدِيم']"
أكيد(من الشيء),"['مَوثُوق', 'حَتْمي']"
بكّاء,['كَثِيرالبُكَاء']
اصطبار,['صَبْر']
متوحش,['بَرِّيٌّمن الحيوان']
تبعثر,"['تَفَرُّق', 'تَنَاثُر']"
أخنع,"['أَخْضَعَ', 'أَذَلَّ']"
مشى-مسرعا-,"['اِنْكَتَلَ', 'هَرْوَلَ']"
تشدّد-فيه-,['تَأَرَّبَفي الأمر']
أخنث,"['تَثَنى', 'تَكَسَّرَ']"
ألسن,"['فَصِيح', 'بَليغ']"
سقام,['مَرَض']
ابتلع,['بَلْعَمَ']
اكتبال,['تَقْييد']
ابتلج,['ظَهَرَ']
قوّى(ه),"['أَيَّدَالرَّجُلَ', 'آزَرَه', 'نَصَرَه']"
مرشد,"['رَشِيد', 'ذُو الرُشْد']"
إقامة,['شَتْو']
مشرق,"['بَلِجُمن الوُجُوه', 'طَلْق']"
باسل,['شُجَاع']
باسم,['ضَاحِكضَحِك من غيرِ صَوت']
باسق,"['عَالِي', 'مُتَرَفِع']"
تنبّؤ,['تَكَهُّن']
صار(جارا),['جَاوَرَ']
تنبّأ,['تَكَهَّنَ']
افتراق,"['تَنَابُذ', 'اِخْتِلاَف']"
بالد,['مُقِيمبالمَكَان']
إبرام,"['إِحْكام', 'إِتْمَام']"
رزن,"['زَمُتَ', 'وَقُرَ', 'رَصُنَ']"
إبراك,"['إِنَاخَة', 'إِقَامَة']"
بحر-الأرض-,['شَقَّها']
بالغ,"['أَطْنَبَ في الكَلاَم ', 'أَطَالَ']"
حفا(ه),"['أَكْرَمَه', 'أَعْطَىه']"
تقييد,['اِكْتِبَال']
تغيّر,"['حَالَ', 'تَحَوَّلَ', 'اِحْتَالَ']"
سّفلة,"['أَخْلاطُ', 'أَوْبَاش']"
اقتداء,"['اِئْتِمام', 'قَصْد']"
إبراء,['إِشْفاء']
بالى,"['حَفَلَ', 'عُنِيَ', 'اِهْتَمَ']"
لزم(ه),"['تَأَرَّىبالمكانِ', 'أَقَامَبِهِ']"
إبراج,"['إِزالَة', 'تَكْرِيم', 'تَعْظِيم']"
تبعّد,['اِبْتِعَاد']
مناعة,['حَصَانَة']
استرق,['اِسْتَبْعَدَ']
غالي,"['بَاهِظ', 'شَاقّ', 'صَعْب']"
متناول,"['آخِذ', 'مُتَمَلِك']"
انفرط,['تَفَرَّقَ']
جفّ(الشيء),['جَمَعَ']
حدّة-العقل-,"['ذَكَاء', 'فِطْنَة']"
إفصاح,"['بَيَان', 'كَشْف']"
لعنة,['بُهْلَة']
غادر,"['رَحَلَ', 'تَرَكَ']"
انعتاق,"['تَحَرُّر', 'حُرِّيَة']"
تنبّه,"['حَذَر', 'تَوَقّي']"
انهيار,"['سُقُوط', 'اِنْحِلاَل']"
تعب-شديد-,"['بُلُوح', 'عَجْز']"
باسط,"['نَاشِر', 'مَادّ']"
افتراء,"['بُهْتَان', 'كَذِب', 'بَاطِل']"
باسر,['مُقَطَّب']
اشتعل,['تَوَقَّدَ']
خضع,"['رَضَخَ', 'ذَلَّ']"
خضب,"['صَبْغ', 'تَلْوِين']"
أطاع(ه),['تَبَرَّرَالله']
انذعر,['خَافَ']
خمّن,"['حَدَسَ', 'ظَنَّ']"
ابتعد,"['زَحَلَ', 'تَنَحّى']"
منتشر,"['شَائِع', 'ذَائِع']"
جليّ,['وَاضِح']
ابتعث,['أَرْسَلَ']
بخل,"['شِحّ', 'حِرْص']"
بخّ,['سَيِّدشَرِيف']
جخيف,"['تَكَبُّر', 'مُتَكَبِّر']"
رعى(ه),"['حَافَظَعلَيهَ', 'حَرَسَه']"
تحديق,['تَشْدِيد النَظَر']
أباديد,"['تَبَادِيد', 'مُتَفَرِّقون']"
متبحّر- في العلم -,['بَاقِر']
ألوق,"['أَحْمَق', 'غَبِي']"
اعوجّ,['تَخَفَّجَ']
فهيم,"['سَرِيس', 'حَافِظ']"
شسع,"['بَعُدَ', 'شَطَنَ']"
بغشة,"['مَطَرَةخَفِيفَة', 'سَحَابَة']"
اتضع,['تَواضَعَ']
جلف,"['جَافّ', 'غَلِيظ', 'قَاسِي']"
جلي,"['تَلْمِيع', 'صَقْل']"
التتب(الثوب),['لَبِسَ']
جلّ,['عَظِيم']
حين,"['أَيْن', 'تَعَب']"
سابّ,['شَاتِم']
حيف,['ظُلْم']
التياح,['عَطَش']
حيي,['عَاشَ']
سابق,['مُتَقَدِّم']
حيّ,['عائِش']
أرغب في,['حَبَّبَ']
برّأ(من كل قبيح),"['أَنْكَفَ', 'نَزَّهَ', 'رَفَعَ']"
إمليد,"['نَاعِم', 'لَيِّن']"
حيد,"['مِثْلَ', 'نَظِيرَ']"
فرّق,['بَعْزَقَ']
نكث,"['خُلْف', 'إِخْلاَل', 'عَدَمالوَفَاء']"
انسكاب,['اِنْصِبَاب']
نحيف,"['دَقِيق', 'رَقِيق', 'نَاحِل']"
نحيل,['أَهْضَم']
تباعد,['تَمَاتُه']
كفر-بالنعمة-,"['بَطَر', 'جُحُود']"
جلد,['ضَرَبَ']
جلس,['مُجَالِس']
طويل اللّحية,['أَلْحَى']
نشر,"['سَمَّعَ', 'فضَحَ', 'شَهَّرَ']"
نشط,['تَنَشَّطَ']
شابه,"['شَاكَلَ', 'مَاثَلَ', 'حَاكَى']"
خوّل,"['أَعْطَى', 'مَنَحَ']"
اكتبل,['قَيَّدَ']
شابّ,['شَادِخ']
إنسانية,['بَشَرِيّة']
تلبّد,"['تَدَاخَلَ', 'اِلْتَصَقَ']"
ابتكار,['اِبْتِداع']
تلبّث,"['تَمَكُّث', 'اِنْتِظَار', 'تَوَقُّف']"
معطاء,"['بَذُول', 'كَرِيم', 'مُضَحّي']"
إرشاد,"['دَلاَلَة', 'هِدَايَة']"
رحم,"['رَقَّ', 'غَفَرَ']"
رحل,"['تَرَكَ', 'غَادَرَ']"
سحب(ه),"['اِنْتَضَىالسَّيْفَ', 'أَخْرَجَهمن غِمْدِهِ']"
تلبّس,"['تَنَمُّس', 'اِخْتِلاَط']"
إكباح,['إِيقَاف']
إهداء,['إِعْطَاءإِكْرَامًا']
إكباب,"['إِقْبَال', 'مُلاَزَمَة']"
تثنّي,"['اِنْقِعَاص', 'اِلْتِوَاء']"
عاقبة,"['خَاتِمَة', 'آخِر']"
رحب,"['اِتَّسَعَ', 'فَسُحَ']"
تجاهر(بالأمر),['تَظَاهَرَبِهِ']
إكبار,['تَعْظِيم']
استقرّ-بالمكان-,['تَأَرَّضَ']
ثروة,['كَثْرَة المال']
نشف,['جَفَّ']
ترهيب,"['تَخْوِيف', 'تَفْزِيع']"
جنّب,['أَبْعَدَ']
حسن-بيانه-,"['بَلُغَ', 'فَصُحَ']"
مفتخر,"['بَجِح', 'فَرْحَان', 'مَسْرُور']"
التمام,['اِتِّصَال']
ترف(عيشه),['وَسِعَ']
منحوت,"['بَرِيّ', 'بَرِيء']"
انذعار,['خَوف']
سخاء,"['جُود', 'كرَم']"
اسوداد,['سُحْمَة']
تخليد,['تَأْبِيد']
صوت,"['دَوِيّ', 'صَوْتالرَعْد']"
تخلية,"['تَرْك', 'طَّرح']"
خبير,"['رَاشِد', 'مُدْرِك', 'قَدِير']"
تخليص,"['تَسْرِيح', 'إِرْسَال']"
جيّاش,"['مُتَحَرِك', 'مُضْطَرِب']"
تورّى,"['تَوَارَى', 'تَسَتَّرَ', 'تَخَفَّى']"
تورّي,"['تَوَارِي', 'تَسَتُّر', 'تَخَفِّي']"
انهزم,"['بَزْبَزَ', 'أَسْرَعَفي سَيْرِهِ', 'هَرْوَلَ']"
تورّه,['عَدَم الإِجَادَة']
تخليع,['تَفْكِيك']
تعزّى,['تَصَبَّرَ']
انقلع,['اِنْتُزِعَ']
قمر-كامل-,['بَدْر']
تخليف,"['تَجَاوُز', 'قَطْع']"
انطباق,"['اِنْغِلاَق', 'اِنْقِفَال']"
نّداوة,"['اِخْضِلال', 'اِبْتِلال']"
تأوّد,"['اِعْوِجَاج', 'اِلْتِوَاء']"
انقلب,['تَنَكَّسَ']
جزع,"['أَشْفَقَ', 'خَافَ']"
أعرض (عن),"['صَدَ عَن', 'تَوَلّىعَن']"
بعّد,"['أَبْعَدَه', 'أَنْأَى']"
مبغض,"['حَقُود', 'مُعَادِي', 'نَاقِم']"
ائتلف,"['اِتَّفَقَ', 'تَوافَقَ']"
جبال,['أَوْطَاد']
سخا,"['جَادَ', 'كَرُمَ']"
حسنى,"['لُطْف', 'مُعَامَلَةحَسَنَة']"
زاجر,"['مَانِع', 'كَافّ', 'نَاهِي']"
أوجد(ه),"['جَعَلَهمَوْجُودًا', 'أَغْنَىه', 'قَوّىه']"
انصداع,"['اِنْشِقَاق', 'اِنْفِتَاح', 'اِنْخِرَاق']"
استبدل,['اِعْتَاضَ']
سخط,"['غَضَب', 'نَقْمَة']"
سخر,['هَزِئَ']
سنهاء,['مُجْدَبَة']
رجوع,"['عَوْدَة', 'إِيَاب']"
منحطون,"['أَقِلَّةٌمنَ النَاسِ', 'سَفَلَة']"
أحمش,"['أَغْضَبَ', 'حَرَّضَ']"
أحمس,['أَشْجَع']
تحوّل(من مكان إلى آخر),['اِنْتَقَلَ']
أهان,"['تَهَجَّمَ', 'هَجَمَ']"
لزم-ه-,['اِنْكَبَّعَلَى الأَمْرِ']
حرب-من الرجال-,['شُجَاع']
تجليل,"['تَمْجِيد', 'تَعْظِيم']"
أحمى,['أَسْخَن']
أحمق,"['حَمِق', 'غَبِي']"
استعلاء,"['تَّرَفُّع', 'غَلَبَة']"
حسنة,"['عَمَلحَسَن', 'مَعْرُوف']"
مشايع,"['تَابِع', 'تَالِي', 'مُؤَيِّد']"
ظلمة,['دَيْجُور']
سها,"['غَفَلَ', 'نَسِيَ']"
أملّ,"['أَضْجَرَ', 'أَسْأَمَ']"
فاقدة الزواج,"['ثَيِّب', 'أَرْمَلَة']"
انتظم-ت-(بعضها لبعض),['اِنْتَسَغَت']
تكلّم-بالظّنّ-,"['رَجَّمَ', 'غَيْب']"
فتر,"['بَاخَالشيء', 'هَدَأَ']"
أشعل-ت-,"['شَبَّت', 'اِتَقَدَّت']"
حداثة,['جِدَّة']
آتي,"['قَادِم', 'وَاصِل']"
فتح,['شَرَّعَ']
انتأى,['اِبْتَعَدَ']
التاث(عليه الأمر),"['اِخْتلَطَ', 'اِلْتَبَسَ']"
إمساك(عن إنفاق),['بُخْل']
خماص,"['خَالِية البَطْن', 'ضَامِر']"
اغتبق,['شَرِبَ الغَبوق']
رزانة,"['زَمَاتَة', 'وَقَار', 'رَصانَة']"
أخلق,['بَلِيَ']
أخلف,"['حَنِثَ', 'لَميَفِ']"
أخلى,['أَفْرَغَ']
اختيال,['تَيه']
أخلص,"['بَاحَتَ', 'كَاشَفَ']"
زنى-ت-,"['بَاغَ تِالمَرأَةُ', 'فَجَرَت']"
آذى,"['تَخَبَطَّ', 'ضَرَبَ', 'وَطِىءَ']"
جيئة,['مَجِيء']
التاح,['عَطِشَ']
اكتصاص,"['اِزْدِحَام', 'اِجْتِمَاع']"
مقت,"['بَغْضَاء', 'بُغْضشَدِيد']"
أخلد,['أَقَامَ']
سلوى,"['أُلْهُوَة', 'أُلْعُوبة']"
حرون,['لُزُوم']
يقظ,"['بُزَاغمن الغِلمان', 'لَبِق']"
إدامة,['إِبْقَاء']
أفاضل,['خِيَار']
كذّب,['دَجَّلَ']
جاد,"['سَخَا', 'كَرُمَ']"
منهزمون,['أَكْدَادٌمن القوم']
إجابة,"['تَلْبِيَة', 'اِسْتِجَابَة']"
جاء,['أَتَى']
حمّاد,['شَكُور']
جاع,['سَغِبَ']
اتّقاد,"['تَأَرُّث', 'اِشْتِعَال']"
جاز,"['حَلَّ', 'أُبِيحَ']"
ردّ(ه),"['رَجَعَه', 'صَرَفَه']"
جار,['ظَلَمَ']
انقضع (القوم),['تَفَرَّقَ']
دواء,"['تِرْيَاق', 'عِلاَج']"
اتفاق,"['تَعَاهُد', 'تَعَاقُد', 'تَحَالُف']"
آم,"['عَطِشَعَطَشَا شَديدَا', 'ظَمِئ']"
تقاطع(وا),"['اِهْتَجَرَالقَوْمُ', 'هَجَرَبَعْضُهُم بَعْضَا']"
إكارة,"['اِسْتِذْلاَل', 'اِسْتِضْعَاف', 'اِحْتِقَار']"
حزّن,"['أَحْزَنَ', 'أَتْعَسَ']"
غلظ (في العشرة),"['جَفَاء', 'إِعْرَاض']"
سرّاء,"['مَسَرَّة', 'رَخَاء', 'بَحْبُوحَة']"
تراب,"['أَوْكَح', 'صَلْب', 'حَجَر']"
أنوس,"['أَلِيف', 'وَدُود']"
أنوك,"['أَحْمَق', 'غَبِي']"
أنوف,"['مُتَنَزِّه', 'مُتَرَفِع', 'أَبِيّ']"
ثبوت,"['ثَبَات', 'اِسْتِقْرَار', 'تَحَقّق']"
آب,"['رَجَعَ', 'عَادَ']"
تشاحن,"['تَخَاصُم', 'تَبَاغُض']"
أهمل-الشيء-,['تَرَكَه']
افترى,"['اِخْتَلَقَ', 'كَذَبَ']"
دوام,"['دَيْمُومَة', 'اِسْتِمْرَار', 'بَقَاء']"
انتسغ-ت-,['اِنْتَظَمتبَعْضُها لِبَعض']
شره,"['حَرِيص', 'مُتَمَسِّك', 'بَخِيل']"
شرف,"['عُلُوّ', 'مَجْد', 'عِزَّة']"
شرق,['طَلَعَ']
أليث,['شُجَاع']
فهم,"['أَدْرَكَ', 'وَعَى', 'لَحِقَ']"
شرى,"['شِرَاء', 'اِبْتِيَاع']"
شري,['حَنْظَل']
أليس,"['شُجَاع', 'حَسَنُ الخُلُق']"
شرّ,"['أَذَى', 'فَسَاد']"
اجتصّ,"['اِجْتَمَعَ', 'تَقارَبَ']"
أليغ,['غَيْر مُبين']
استراح,['اِرْتَاحَ']
رطبة,"['بَلِيلَة', 'بَارِدَة']"
أسرف(في إنفاقه),['أَنْعَثَفي مَالِهِ']
أنزر(العطاء),['قَلَّلَ']
أخصب المكان,['كَثُرَ العُشْبُ في المكان']
تحية,"['سَلاَم', 'صُلْح', 'أَمَان']"
استدار-في السماء-,"['حَلَّقَ', 'اِرْتَفَعَ', 'حَوَّمَ']"
أيدى-إليه-,['أَحْسَنإلَيهِ']
تكّبر,"['زَهَا', 'اِفْتَخَرَ']"
خوّف,['فَزَّعَ']
أكمح(رأسه),['رَفَعَ']
انتصاب,"['اِرْتِفَاع', 'قِيَام']"
فحش-كلامه-,"['بَذِئَ', 'قَبُحَ']"
سخرية,['اِسْتِهْزَاء']
إقفال,['إِغْلاَق']
لزوم,['حُرُون']
عدم-الوفاء-,"['خُلْف', 'إِخْلاَل', 'نَكْث']"
توامق,"['تَحَابّ', 'تَوَادّ']"
انتصار,"['غَلَبَة', 'قَهْر']"
إخزان,['اِسْتِغْناء']
أليف,['داجِن']
ألين,"['أَطْرَى', 'أَسْلَس']"
إي,['نَعَم']
شرح,"['تَفْسِير', 'تَوْضِيح']"
شرد,"['جُفُول', 'نُفُور']"
شرب,['جَرَعَ']
ائتلاف,"['اِتِّفاق', 'تَوافُق']"
شرع,"['اِنْدَفَعَفي الأمْرِ', 'مَضَى']"
حدج,['أَحَدَّإِلَيهِ النَظَر']
استعاض- عنه بآخر-,"['بَدَلَالشيء', 'غَيَّرَه']"
أطفأ(ها),"['أَهْمَدَالنَّارَ', 'أَخْمَدَها']"
اكترث-له-,"['اِهْتَمَبالأَمْرِ', 'عُنِيَبِهِ']"
رذالة,"['خَسَاسَة', 'دَنَاءَة', 'حَقَارَة']"
أطعم,['أَقَاتَ']
انتباذ,"['اِعْتِزَال', 'تَنَحّي']"
متكرّه,"['أَبَيُّ', 'مُتَرَفِّع']"
انتباش,"['اِسْتِخْرَاجمن المخبأ', 'نَبْش']"
أورق,"['أَخْضَبَ', 'اِخْضَرَّ']"
بردان,['طَرَفَا النَهَار']
أوره,"['أَحْمَق', 'أَرْعَن']"
تشوّه,"['قَبُحَ', 'تَبَشَّعَ']"
ممنوع,"['حَرَام', 'مَحْظُور']"
نّميمة,"['إِنْمال', 'كَذِب', 'إِفْسَاد']"
إصلاح,"['رَتْق', 'سَدّ', 'إِغْلاَق']"
إصلات,['إِبْرَاز']
ساتر,"['مُغَطِّي', 'مُخْفِي', 'حَاجِب']"
تشوّش,"['تَعَرْقُل', 'تَعَسُّر']"
برداء,['حُمّىيُرَافِقُها بَرْد']
اتّقد,"['تَلَهَّبَ', 'اِشْتَعَلَ']"
أورد,"['حَكَى', 'سَرَدَ']"
أوعد,"['تَهَدَّدَ', 'وَعَدَ']"
مماثلة,['تَشَبُه']
روّح,['رَفَّهَ']
روّض,"['رَاضَى', 'ذَلَّلَ']"
جخف,['تَكَبُّر']
بذاءة,['فُحْشفي الكَلاَم']
حمل ثقيل,"['ثِّقْل', 'وَزْن']"
شائن,['مُعِيب']
طلب,['بُغَاء']
حاز,"['اِمْتَلَكَالشيء', 'اِحْتَوى']"
تفرعن,"['تَجَبَّرَ', 'تَظَلَّمَ']"
طلع,['شَرَقَ']
تعتيم,['إِظْلاَم']
ردّ,"['صَرْف', 'مَنْع', 'إِرْجَاع']"
تمادي,"['تَجَاوُزَالحَدَّ', 'طُول', 'تَأَخُّر']"
ردم,['سَدَّ']
اختار,"['أَنْقَىالشيء', 'نَظَّفَ']"
ردى,"['حِمَام', 'مَوْت']"
اختال,"['تَمَتَّهَ', 'تَحَيَّرَ', 'تَحَمَّقَ']"
اكتفى,"['شَبِعَ', 'اِمْتَلأَ']"
أدحض,['أَبْطَلَ']
ردؤ,['فَسُدَ']
إمجاد,"['تَعْظِيم', 'إِكْثَار']"
تخاذل,['خِذْلاَن']
اعتقال,['أَسْر']
طلق,"['بَلِجُمن الوُجُوه', 'مُشْرِق']"
حان,['قَرُبَ']
حام,['ذَائِد']
حال,"['تَحَوَّلَ', 'تَغَيَّرَ', 'اِحْتَالَ']"
لزم,"['اِعْتَكَفَ', 'أَقَامَ']"
انداح(البطن),['عَظُمَ']
إزعاج,['إِقْلاَق']
شائع,"['مُنْتَشِر', 'ذَائِع']"
عاصفة,['سَهُوكمن الرِّياح']
اقتنع,"['اِكْتَفَى', 'اِسْتَغْنى']"
انكلت-الماء-,['اِنْصَبَّ']
تشقّق,"['تَمَزَّقَ', 'تَقَطَعَ']"
داعم,"['مُسَانِد', 'مُؤَازِر']"
لاقى,"['اِسْتَقْبَلَ', 'وَاجَه', 'رَحَبَ']"
مصيبة,"['حَاقّة', 'قِيَامَة', 'دَيْنُونَة']"
قبالة,"['حِيَالَ', 'إِزَاءَ']"
استرشاد,['اِهْتِدَاء']
كتمان,"['اِكْتِتَامَالحديثِ', 'إِخْفَاءُ']"
تهداد,"['تَخْوِيف', 'تَهْدِيد']"
أمّي,['جَاهِلبِالقِرَاءَةِ و الكِتَابَةِ']
انسياق,"['اِنْقِيَاد', 'ذُّلّ', 'خُضُوع']"
أمّن,"['طَمْأَنَ', 'اِسْتَوْثَقَ']"
بايع(ه)-في الأمر-,['عَاهَدَه']
هبط,['حَطَّ']
انفراد,['خُصُوص']
انفراج,"['اِتِّسَاع', 'اِنْكِشَاف', 'زَّوَال']"
انفراط,['تَفَرُّق']
إكداء,['اِفْتِقَاربعد غنى']
توبيخ,"['لَوْم', 'تَأْنِيب']"
إكداد,['بُخْل']
ناقم,"['سَاخِط', 'غَاضِب']"
انسياب,"['مَشَيبسُرْعَة', 'سَيْل']"
ملاطفة,"['تَلَهْوُق', 'تَمَلُّق', 'تَزَلُّف']"
كره,"['تَنَفَّرَ', 'تَرَفَّعَ']"
كرم,"['سَمَاحَة', 'جُود', 'سُهُولَة']"
أنفس,"['أَثْمَن', 'أَكْثَرقِيمَة']"
استأنس,"['أَنِسَ', 'سَكَنَ']"
جمع-بينها-,['تَأْلِيفبين القلوب']
ثبيّ,['مَدّاح']
ضال,"['تَائِه', 'ضَائِع']"
تقويض,['هَدْم']
أبصر,"['أَفْرَسَ', 'أَعْرَفَ']"
ضاق,['تَأَزَّلَ']
بغر-ت-السماء,['أَمْطَرَتبِِشِّدَة']
تقوية,"['شَدّ', 'عَقْد', 'إِيثَاق']"
حسن (معجب),['أَنَاقَة']
